Step 0 | Time: 0.000s | Pos: (640.0, 360.0) | Vel: (0.0, 0.0) | Orient: -1.39 rad | AngVel: 0.00 | Speed: 0.0 | Score: 0
Step 329 | Time: 5.483s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 330 | Time: 5.500s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 331 | Time: 5.517s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 332 | Time: 5.533s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 333 | Time: 5.550s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 334 | Time: 5.567s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 335 | Time: 5.583s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 336 | Time: 5.600s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 337 | Time: 5.617s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 338 | Time: 5.633s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 339 | Time: 5.650s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 340 | Time: 5.667s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 341 | Time: 5.683s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 342 | Time: 5.700s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 343 | Time: 5.717s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 344 | Time: 5.733s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 345 | Time: 5.750s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 346 | Time: 5.767s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 347 | Time: 5.783s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 348 | Time: 5.800s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 349 | Time: 5.817s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 350 | Time: 5.833s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 351 | Time: 5.850s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 352 | Time: 5.867s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 353 | Time: 5.883s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 354 | Time: 5.900s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 355 | Time: 5.917s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 356 | Time: 5.933s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 357 | Time: 5.950s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 358 | Time: 5.967s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 359 | Time: 5.983s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 360 | Time: 6.000s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 361 | Time: 6.017s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 362 | Time: 6.033s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 363 | Time: 6.050s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 364 | Time: 6.067s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 365 | Time: 6.083s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 366 | Time: 6.100s | Pos: (639.2, 140.8) | Vel: (-258.7, 151.9) | Orient: -2.18 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 367 | Time: 6.117s | Pos: (634.9, 143.3) | Vel: (-258.6, 152.1) | Orient: -2.22 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 368 | Time: 6.133s | Pos: (630.6, 145.9) | Vel: (-258.6, 152.1) | Orient: -2.25 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 369 | Time: 6.150s | Pos: (626.3, 148.4) | Vel: (-258.6, 152.1) | Orient: -2.28 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 370 | Time: 6.167s | Pos: (621.9, 150.9) | Vel: (-258.6, 152.1) | Orient: -2.32 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 371 | Time: 6.183s | Pos: (617.6, 153.5) | Vel: (-258.6, 152.1) | Orient: -2.35 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 372 | Time: 6.200s | Pos: (613.3, 156.0) | Vel: (-258.6, 152.1) | Orient: -2.38 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 373 | Time: 6.217s | Pos: (609.0, 158.5) | Vel: (-258.6, 152.1) | Orient: -2.42 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 374 | Time: 6.233s | Pos: (604.7, 161.1) | Vel: (-258.6, 152.1) | Orient: -2.45 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 375 | Time: 6.250s | Pos: (600.4, 163.6) | Vel: (-258.6, 152.1) | Orient: -2.48 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 376 | Time: 6.267s | Pos: (596.1, 166.1) | Vel: (-258.6, 152.1) | Orient: -2.52 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 377 | Time: 6.283s | Pos: (591.8, 168.7) | Vel: (-258.6, 152.1) | Orient: -2.55 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 378 | Time: 6.300s | Pos: (587.5, 171.2) | Vel: (-258.6, 152.1) | Orient: -2.58 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 379 | Time: 6.317s | Pos: (583.2, 173.7) | Vel: (-258.6, 152.1) | Orient: -2.62 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 380 | Time: 6.333s | Pos: (578.8, 176.3) | Vel: (-258.6, 152.1) | Orient: -2.65 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 381 | Time: 6.350s | Pos: (574.5, 178.8) | Vel: (-258.6, 152.1) | Orient: -2.68 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 382 | Time: 6.367s | Pos: (570.2, 181.4) | Vel: (-258.6, 152.1) | Orient: -2.72 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 383 | Time: 6.383s | Pos: (565.9, 183.9) | Vel: (-258.6, 152.1) | Orient: -2.75 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 384 | Time: 6.400s | Pos: (561.6, 186.4) | Vel: (-258.6, 152.1) | Orient: -2.78 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 385 | Time: 6.417s | Pos: (557.3, 189.0) | Vel: (-258.6, 152.1) | Orient: -2.82 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 386 | Time: 6.433s | Pos: (553.0, 191.5) | Vel: (-258.6, 152.1) | Orient: -2.85 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 387 | Time: 6.450s | Pos: (548.7, 194.0) | Vel: (-258.6, 152.1) | Orient: -2.88 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 388 | Time: 6.467s | Pos: (544.4, 196.6) | Vel: (-258.6, 152.1) | Orient: -2.92 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 389 | Time: 6.483s | Pos: (540.1, 199.1) | Vel: (-258.6, 152.1) | Orient: -2.95 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 390 | Time: 6.500s | Pos: (535.7, 201.6) | Vel: (-258.6, 152.1) | Orient: -2.98 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 391 | Time: 6.517s | Pos: (531.4, 204.2) | Vel: (-258.6, 152.1) | Orient: -3.02 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 392 | Time: 6.533s | Pos: (527.1, 206.7) | Vel: (-258.6, 152.1) | Orient: -3.05 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 393 | Time: 6.550s | Pos: (522.3, 208.0) | Vel: (-289.6, 78.4) | Orient: -3.05 rad | AngVel: -0.12 | Speed: 300.0 | Score: 0
Step 394 | Time: 6.567s | Pos: (517.5, 209.3) | Vel: (-289.6, 78.3) | Orient: -3.08 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 395 | Time: 6.583s | Pos: (512.6, 210.6) | Vel: (-289.6, 78.3) | Orient: -3.12 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 396 | Time: 6.600s | Pos: (507.8, 211.9) | Vel: (-289.6, 78.3) | Orient: 3.13 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 397 | Time: 6.617s | Pos: (503.0, 213.2) | Vel: (-289.6, 78.3) | Orient: 3.10 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 398 | Time: 6.633s | Pos: (498.2, 214.5) | Vel: (-289.6, 78.3) | Orient: 3.07 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 399 | Time: 6.650s | Pos: (493.3, 215.8) | Vel: (-289.6, 78.3) | Orient: 3.03 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 400 | Time: 6.667s | Pos: (488.5, 217.1) | Vel: (-289.6, 78.3) | Orient: 3.00 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 401 | Time: 6.683s | Pos: (483.7, 218.4) | Vel: (-289.6, 78.3) | Orient: 2.97 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 402 | Time: 6.700s | Pos: (478.9, 219.8) | Vel: (-289.6, 78.3) | Orient: 2.93 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 403 | Time: 6.717s | Pos: (474.0, 221.1) | Vel: (-289.6, 78.3) | Orient: 2.90 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 404 | Time: 6.733s | Pos: (469.2, 222.4) | Vel: (-289.6, 78.3) | Orient: 2.87 rad | AngVel: -1.49 | Speed: 300.0 | Score: 0
Step 405 | Time: 6.750s | Pos: (464.4, 223.7) | Vel: (-289.6, 78.3) | Orient: 2.86 rad | AngVel: -0.79 | Speed: 300.0 | Score: 0
Step 406 | Time: 6.767s | Pos: (459.6, 225.0) | Vel: (-289.6, 78.3) | Orient: 2.86 rad | AngVel: -0.17 | Speed: 300.0 | Score: 0
Step 407 | Time: 6.783s | Pos: (454.7, 226.3) | Vel: (-289.6, 78.3) | Orient: 2.86 rad | AngVel: 0.22 | Speed: 300.0 | Score: 0
Step 408 | Time: 6.800s | Pos: (449.9, 227.6) | Vel: (-289.6, 78.3) | Orient: 2.87 rad | AngVel: 0.39 | Speed: 300.0 | Score: 0
Step 409 | Time: 6.817s | Pos: (445.1, 228.9) | Vel: (-289.6, 78.3) | Orient: 2.87 rad | AngVel: 0.37 | Speed: 300.0 | Score: 0
Step 410 | Time: 6.833s | Pos: (440.2, 230.2) | Vel: (-289.6, 78.3) | Orient: 2.88 rad | AngVel: 0.26 | Speed: 300.0 | Score: 0
Step 411 | Time: 6.850s | Pos: (435.4, 231.5) | Vel: (-289.6, 78.3) | Orient: 2.88 rad | AngVel: 0.12 | Speed: 300.0 | Score: 0
Step 412 | Time: 6.867s | Pos: (430.6, 232.8) | Vel: (-289.6, 78.3) | Orient: 2.88 rad | AngVel: 0.01 | Speed: 300.0 | Score: 0
Step 413 | Time: 6.883s | Pos: (425.8, 234.1) | Vel: (-289.6, 78.3) | Orient: 2.88 rad | AngVel: -0.05 | Speed: 300.0 | Score: 0
Step 414 | Time: 6.900s | Pos: (420.9, 235.4) | Vel: (-289.6, 78.3) | Orient: 2.88 rad | AngVel: -0.08 | Speed: 300.0 | Score: 0
Step 415 | Time: 6.917s | Pos: (416.1, 236.7) | Vel: (-289.6, 78.3) | Orient: 2.88 rad | AngVel: -0.07 | Speed: 300.0 | Score: 0
Step 416 | Time: 6.933s | Pos: (411.3, 238.0) | Vel: (-289.6, 78.3) | Orient: 2.88 rad | AngVel: -0.04 | Speed: 300.0 | Score: 0
Step 417 | Time: 6.950s | Pos: (406.5, 239.3) | Vel: (-289.6, 78.3) | Orient: 2.88 rad | AngVel: -0.02 | Speed: 300.0 | Score: 0
Step 418 | Time: 6.967s | Pos: (401.6, 240.6) | Vel: (-289.6, 78.3) | Orient: 2.88 rad | AngVel: 0.00 | Speed: 300.0 | Score: 0
Step 419 | Time: 6.983s | Pos: (396.8, 241.9) | Vel: (-289.6, 78.3) | Orient: 2.88 rad | AngVel: 0.01 | Speed: 300.0 | Score: 0
Step 420 | Time: 7.000s | Pos: (392.0, 243.3) | Vel: (-289.6, 78.3) | Orient: 2.88 rad | AngVel: 0.01 | Speed: 300.0 | Score: 0
Step 421 | Time: 7.017s | Pos: (387.2, 244.6) | Vel: (-289.6, 78.3) | Orient: 2.88 rad | AngVel: 0.01 | Speed: 300.0 | Score: 0
Step 422 | Time: 7.033s | Pos: (382.3, 245.9) | Vel: (-289.6, 78.3) | Orient: 2.88 rad | AngVel: 0.01 | Speed: 300.0 | Score: 0
Step 423 | Time: 7.050s | Pos: (377.5, 247.2) | Vel: (-289.6, 78.3) | Orient: 2.88 rad | AngVel: 0.00 | Speed: 300.0 | Score: 0
Step 424 | Time: 7.067s | Pos: (372.7, 248.5) | Vel: (-289.6, 78.3) | Orient: 2.88 rad | AngVel: -0.00 | Speed: 300.0 | Score: 0
Step 425 | Time: 7.083s | Pos: (367.8, 249.8) | Vel: (-289.6, 78.3) | Orient: 2.88 rad | AngVel: -0.00 | Speed: 300.0 | Score: 0
Step 426 | Time: 7.100s | Pos: (363.0, 251.1) | Vel: (-289.6, 78.3) | Orient: 2.88 rad | AngVel: -0.00 | Speed: 300.0 | Score: 0
Step 427 | Time: 7.117s | Pos: (368.0, 250.8) | Vel: (299.4, -19.0) | Orient: 2.84 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 428 | Time: 7.133s | Pos: (373.0, 250.5) | Vel: (299.4, -19.0) | Orient: 2.81 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 429 | Time: 7.150s | Pos: (378.0, 250.1) | Vel: (299.4, -19.0) | Orient: 2.78 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 430 | Time: 7.167s | Pos: (383.0, 249.8) | Vel: (299.4, -19.0) | Orient: 2.74 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 431 | Time: 7.183s | Pos: (388.0, 249.5) | Vel: (299.4, -19.0) | Orient: 2.71 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 432 | Time: 7.200s | Pos: (393.0, 249.2) | Vel: (299.4, -19.0) | Orient: 2.68 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 433 | Time: 7.217s | Pos: (398.0, 248.9) | Vel: (299.4, -19.0) | Orient: 2.64 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 434 | Time: 7.233s | Pos: (402.9, 248.6) | Vel: (299.4, -19.0) | Orient: 2.61 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 435 | Time: 7.250s | Pos: (407.9, 248.2) | Vel: (299.4, -19.0) | Orient: 2.58 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 436 | Time: 7.267s | Pos: (412.9, 247.9) | Vel: (299.4, -19.0) | Orient: 2.54 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 437 | Time: 7.283s | Pos: (417.9, 247.6) | Vel: (299.4, -19.0) | Orient: 2.51 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 438 | Time: 7.300s | Pos: (422.9, 247.3) | Vel: (299.4, -19.0) | Orient: 2.48 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 439 | Time: 7.317s | Pos: (427.9, 247.0) | Vel: (299.4, -19.0) | Orient: 2.44 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 440 | Time: 7.333s | Pos: (432.9, 246.6) | Vel: (299.4, -19.0) | Orient: 2.41 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 441 | Time: 7.350s | Pos: (437.9, 246.3) | Vel: (299.4, -19.0) | Orient: 2.38 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 442 | Time: 7.367s | Pos: (442.9, 246.0) | Vel: (299.4, -19.0) | Orient: 2.34 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 443 | Time: 7.383s | Pos: (447.9, 245.7) | Vel: (299.4, -19.0) | Orient: 2.31 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 444 | Time: 7.400s | Pos: (452.8, 245.4) | Vel: (299.4, -19.0) | Orient: 2.28 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 445 | Time: 7.417s | Pos: (457.8, 245.1) | Vel: (299.4, -19.0) | Orient: 2.24 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 446 | Time: 7.433s | Pos: (462.8, 244.7) | Vel: (299.4, -19.0) | Orient: 2.21 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 447 | Time: 7.450s | Pos: (467.8, 244.4) | Vel: (299.4, -19.0) | Orient: 2.18 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 448 | Time: 7.467s | Pos: (472.8, 244.1) | Vel: (299.4, -19.0) | Orient: 2.14 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 449 | Time: 7.483s | Pos: (477.8, 243.8) | Vel: (299.4, -19.0) | Orient: 2.11 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 450 | Time: 7.500s | Pos: (482.8, 243.5) | Vel: (299.4, -19.0) | Orient: 2.08 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 451 | Time: 7.517s | Pos: (487.8, 243.2) | Vel: (299.4, -19.0) | Orient: 2.04 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 452 | Time: 7.533s | Pos: (492.8, 242.8) | Vel: (299.4, -19.0) | Orient: 2.01 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 453 | Time: 7.550s | Pos: (497.7, 242.5) | Vel: (299.4, -19.0) | Orient: 1.98 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 454 | Time: 7.567s | Pos: (502.0, 239.9) | Vel: (256.6, -155.4) | Orient: 1.94 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 455 | Time: 7.583s | Pos: (506.3, 237.3) | Vel: (256.6, -155.4) | Orient: 1.91 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 456 | Time: 7.600s | Pos: (510.6, 234.8) | Vel: (256.6, -155.4) | Orient: 1.88 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 457 | Time: 7.617s | Pos: (514.9, 232.2) | Vel: (256.6, -155.4) | Orient: 1.84 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 458 | Time: 7.633s | Pos: (519.1, 229.6) | Vel: (256.6, -155.4) | Orient: 1.81 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 459 | Time: 7.650s | Pos: (523.4, 227.0) | Vel: (256.6, -155.4) | Orient: 1.78 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 460 | Time: 7.667s | Pos: (527.7, 224.4) | Vel: (256.6, -155.4) | Orient: 1.74 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 461 | Time: 7.683s | Pos: (532.0, 221.8) | Vel: (256.6, -155.4) | Orient: 1.71 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 462 | Time: 7.700s | Pos: (536.2, 219.2) | Vel: (256.6, -155.4) | Orient: 1.68 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 463 | Time: 7.717s | Pos: (540.5, 216.6) | Vel: (256.6, -155.4) | Orient: 1.64 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 464 | Time: 7.733s | Pos: (544.8, 214.0) | Vel: (256.6, -155.4) | Orient: 1.61 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 465 | Time: 7.750s | Pos: (549.1, 211.4) | Vel: (256.6, -155.4) | Orient: 1.58 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 466 | Time: 7.767s | Pos: (553.4, 208.9) | Vel: (256.6, -155.4) | Orient: 1.54 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
