Step 0 | Time: 0.000s | Pos: (640.0, 360.0) | Vel: (0.0, 0.0) | Orient: -1.81 rad | AngVel: 0.00 | Speed: 0.0 | Score: 0
Step 328 | Time: 5.467s | Pos: (663.9, 457.0) | Vel: (299.7, -12.7) | Orient: 1.40 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 329 | Time: 5.483s | Pos: (668.9, 456.8) | Vel: (299.7, -12.7) | Orient: 1.37 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 330 | Time: 5.500s | Pos: (673.9, 456.6) | Vel: (299.7, -12.7) | Orient: 1.34 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 331 | Time: 5.517s | Pos: (678.9, 456.4) | Vel: (299.7, -12.7) | Orient: 1.30 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 332 | Time: 5.533s | Pos: (683.9, 456.2) | Vel: (299.7, -12.7) | Orient: 1.27 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 333 | Time: 5.550s | Pos: (688.9, 456.0) | Vel: (299.7, -12.7) | Orient: 1.24 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 334 | Time: 5.567s | Pos: (693.9, 455.7) | Vel: (299.7, -12.7) | Orient: 1.20 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 335 | Time: 5.583s | Pos: (698.9, 455.5) | Vel: (299.7, -12.7) | Orient: 1.17 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 336 | Time: 5.600s | Pos: (703.9, 455.3) | Vel: (299.7, -12.7) | Orient: 1.14 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 337 | Time: 5.617s | Pos: (708.9, 455.1) | Vel: (299.7, -12.7) | Orient: 1.10 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 338 | Time: 5.633s | Pos: (713.9, 454.9) | Vel: (299.7, -12.7) | Orient: 1.07 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 339 | Time: 5.650s | Pos: (718.8, 454.7) | Vel: (299.7, -12.7) | Orient: 1.04 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 340 | Time: 5.667s | Pos: (723.8, 454.5) | Vel: (299.7, -12.7) | Orient: 1.00 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 341 | Time: 5.683s | Pos: (728.8, 454.3) | Vel: (299.7, -12.7) | Orient: 0.97 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 342 | Time: 5.700s | Pos: (733.8, 454.1) | Vel: (299.7, -12.7) | Orient: 0.94 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 343 | Time: 5.717s | Pos: (738.8, 453.8) | Vel: (299.7, -12.7) | Orient: 0.90 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 344 | Time: 5.733s | Pos: (743.8, 453.6) | Vel: (299.7, -12.7) | Orient: 0.87 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 345 | Time: 5.750s | Pos: (748.8, 453.4) | Vel: (299.7, -12.7) | Orient: 0.84 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 346 | Time: 5.767s | Pos: (753.8, 453.2) | Vel: (299.7, -12.7) | Orient: 0.80 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 347 | Time: 5.783s | Pos: (758.8, 453.0) | Vel: (299.7, -12.7) | Orient: 0.77 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 348 | Time: 5.800s | Pos: (763.8, 452.8) | Vel: (299.7, -12.7) | Orient: 0.74 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 349 | Time: 5.817s | Pos: (768.8, 452.6) | Vel: (299.7, -12.7) | Orient: 0.70 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 350 | Time: 5.833s | Pos: (773.8, 452.4) | Vel: (299.7, -12.7) | Orient: 0.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 351 | Time: 5.850s | Pos: (778.8, 452.1) | Vel: (299.7, -12.7) | Orient: 0.64 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 352 | Time: 5.867s | Pos: (783.8, 451.9) | Vel: (299.7, -12.7) | Orient: 0.60 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 353 | Time: 5.883s | Pos: (788.8, 451.7) | Vel: (299.7, -12.7) | Orient: 0.57 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 354 | Time: 5.900s | Pos: (793.8, 451.5) | Vel: (299.7, -12.7) | Orient: 0.54 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 355 | Time: 5.917s | Pos: (798.8, 451.3) | Vel: (299.7, -12.7) | Orient: 0.50 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 356 | Time: 5.933s | Pos: (803.8, 451.1) | Vel: (299.7, -12.7) | Orient: 0.47 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 357 | Time: 5.950s | Pos: (808.8, 450.9) | Vel: (299.7, -12.7) | Orient: 0.44 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 358 | Time: 5.967s | Pos: (813.8, 450.7) | Vel: (299.7, -12.7) | Orient: 0.40 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 359 | Time: 5.983s | Pos: (818.8, 450.4) | Vel: (299.7, -12.7) | Orient: 0.37 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 360 | Time: 6.000s | Pos: (823.8, 450.2) | Vel: (299.7, -12.7) | Orient: 0.34 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 361 | Time: 6.017s | Pos: (828.7, 450.0) | Vel: (299.7, -12.7) | Orient: 0.30 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 362 | Time: 6.033s | Pos: (833.7, 449.8) | Vel: (299.7, -12.7) | Orient: 0.27 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 363 | Time: 6.050s | Pos: (838.7, 449.6) | Vel: (299.7, -12.7) | Orient: 0.24 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 364 | Time: 6.067s | Pos: (843.7, 449.4) | Vel: (299.7, -12.7) | Orient: 0.20 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 365 | Time: 6.083s | Pos: (848.7, 449.2) | Vel: (299.7, -12.7) | Orient: 0.17 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 366 | Time: 6.100s | Pos: (853.7, 449.0) | Vel: (299.7, -12.7) | Orient: 0.14 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 367 | Time: 6.117s | Pos: (858.7, 448.7) | Vel: (299.7, -12.7) | Orient: 0.10 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 368 | Time: 6.133s | Pos: (863.7, 448.5) | Vel: (299.7, -12.7) | Orient: 0.07 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 369 | Time: 6.150s | Pos: (868.7, 448.3) | Vel: (299.7, -12.7) | Orient: 0.04 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 370 | Time: 6.167s | Pos: (873.7, 448.1) | Vel: (299.7, -12.7) | Orient: 0.00 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 371 | Time: 6.183s | Pos: (878.7, 447.9) | Vel: (299.7, -12.7) | Orient: -0.03 rad | AngVel: -1.89 | Speed: 300.0 | Score: 0
Step 372 | Time: 6.200s | Pos: (883.7, 447.7) | Vel: (299.7, -12.7) | Orient: -0.05 rad | AngVel: -1.30 | Speed: 300.0 | Score: 0
Step 373 | Time: 6.217s | Pos: (888.7, 447.5) | Vel: (299.7, -12.7) | Orient: -0.06 rad | AngVel: -0.61 | Speed: 300.0 | Score: 0
Step 374 | Time: 6.233s | Pos: (893.7, 447.3) | Vel: (299.7, -12.7) | Orient: -0.06 rad | AngVel: -0.04 | Speed: 300.0 | Score: 0
Step 375 | Time: 6.250s | Pos: (898.7, 447.0) | Vel: (299.7, -12.7) | Orient: -0.06 rad | AngVel: 0.29 | Speed: 300.0 | Score: 0
Step 376 | Time: 6.267s | Pos: (903.7, 446.8) | Vel: (299.7, -12.7) | Orient: -0.05 rad | AngVel: 0.39 | Speed: 300.0 | Score: 0
Step 377 | Time: 6.283s | Pos: (908.7, 446.6) | Vel: (299.7, -12.7) | Orient: -0.04 rad | AngVel: 0.34 | Speed: 300.0 | Score: 0
Step 378 | Time: 6.300s | Pos: (913.7, 446.4) | Vel: (299.7, -12.7) | Orient: -0.04 rad | AngVel: 0.22 | Speed: 300.0 | Score: 0
Step 379 | Time: 6.317s | Pos: (918.7, 446.2) | Vel: (299.7, -12.7) | Orient: -0.04 rad | AngVel: 0.09 | Speed: 300.0 | Score: 0
Step 380 | Time: 6.333s | Pos: (923.7, 446.0) | Vel: (299.7, -12.7) | Orient: -0.04 rad | AngVel: -0.01 | Speed: 300.0 | Score: 0
Step 381 | Time: 6.350s | Pos: (928.7, 445.8) | Vel: (299.7, -12.7) | Orient: -0.04 rad | AngVel: -0.06 | Speed: 300.0 | Score: 0
Step 382 | Time: 6.367s | Pos: (933.7, 445.6) | Vel: (299.7, -12.7) | Orient: -0.04 rad | AngVel: -0.08 | Speed: 300.0 | Score: 0
Step 383 | Time: 6.383s | Pos: (938.7, 445.4) | Vel: (299.7, -12.7) | Orient: -0.04 rad | AngVel: -0.06 | Speed: 300.0 | Score: 0
Step 384 | Time: 6.400s | Pos: (943.6, 445.1) | Vel: (299.7, -12.7) | Orient: -0.04 rad | AngVel: -0.04 | Speed: 300.0 | Score: 0
Step 385 | Time: 6.417s | Pos: (948.6, 444.9) | Vel: (299.7, -12.7) | Orient: -0.04 rad | AngVel: -0.01 | Speed: 300.0 | Score: 0
Step 386 | Time: 6.433s | Pos: (953.6, 444.7) | Vel: (299.7, -12.7) | Orient: -0.04 rad | AngVel: 0.00 | Speed: 300.0 | Score: 0
Step 387 | Time: 6.450s | Pos: (958.6, 444.5) | Vel: (299.7, -12.7) | Orient: -0.04 rad | AngVel: 0.01 | Speed: 300.0 | Score: 0
Step 388 | Time: 6.467s | Pos: (963.6, 444.3) | Vel: (299.7, -12.7) | Orient: -0.04 rad | AngVel: 0.01 | Speed: 300.0 | Score: 0
Step 389 | Time: 6.483s | Pos: (968.6, 444.1) | Vel: (299.7, -12.7) | Orient: -0.04 rad | AngVel: 0.01 | Speed: 300.0 | Score: 0
Step 390 | Time: 6.500s | Pos: (973.6, 443.9) | Vel: (299.7, -12.7) | Orient: -0.04 rad | AngVel: 0.01 | Speed: 300.0 | Score: 0
Step 391 | Time: 6.517s | Pos: (978.6, 443.7) | Vel: (299.7, -12.7) | Orient: -0.04 rad | AngVel: 0.00 | Speed: 300.0 | Score: 0
Step 392 | Time: 6.533s | Pos: (983.6, 443.4) | Vel: (299.7, -12.7) | Orient: -0.04 rad | AngVel: -0.00 | Speed: 300.0 | Score: 0
Step 393 | Time: 6.550s | Pos: (988.6, 443.2) | Vel: (299.7, -12.7) | Orient: -0.04 rad | AngVel: -0.00 | Speed: 300.0 | Score: 0
Step 394 | Time: 6.567s | Pos: (993.6, 443.0) | Vel: (299.7, -12.7) | Orient: -0.04 rad | AngVel: -0.00 | Speed: 300.0 | Score: 0
Step 395 | Time: 6.583s | Pos: (998.6, 442.8) | Vel: (299.7, -12.7) | Orient: -0.04 rad | AngVel: -0.00 | Speed: 300.0 | Score: 0
Step 396 | Time: 6.600s | Pos: (1003.6, 442.6) | Vel: (299.7, -12.7) | Orient: -0.04 rad | AngVel: -0.00 | Speed: 300.0 | Score: 0
Step 397 | Time: 6.617s | Pos: (1008.6, 442.4) | Vel: (299.7, -12.7) | Orient: -0.04 rad | AngVel: -0.00 | Speed: 300.0 | Score: 0
Step 398 | Time: 6.633s | Pos: (1013.6, 442.2) | Vel: (299.7, -12.7) | Orient: -0.04 rad | AngVel: 0.00 | Speed: 300.0 | Score: 0
Step 399 | Time: 6.650s | Pos: (1018.6, 442.0) | Vel: (299.7, -12.7) | Orient: -0.04 rad | AngVel: 0.00 | Speed: 300.0 | Score: 0
Step 400 | Time: 6.667s | Pos: (1023.6, 441.7) | Vel: (299.7, -12.7) | Orient: -0.04 rad | AngVel: 0.00 | Speed: 300.0 | Score: 0
Step 401 | Time: 6.683s | Pos: (1028.6, 441.5) | Vel: (299.7, -12.7) | Orient: -0.04 rad | AngVel: 0.00 | Speed: 300.0 | Score: 0
Step 402 | Time: 6.700s | Pos: (1033.6, 441.3) | Vel: (299.7, -12.7) | Orient: -0.04 rad | AngVel: 0.00 | Speed: 300.0 | Score: 0
Step 403 | Time: 6.717s | Pos: (1038.6, 441.1) | Vel: (299.7, -12.7) | Orient: -0.04 rad | AngVel: 0.00 | Speed: 300.0 | Score: 0
Step 404 | Time: 6.733s | Pos: (1043.6, 440.9) | Vel: (299.7, -12.7) | Orient: -0.04 rad | AngVel: -0.00 | Speed: 300.0 | Score: 0
